order_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
ITEM00017644,ORD00007547,PROD000231,4,1711.67,0.0,6846.68
ITEM00017645,ORD00007548,PROD000191,3,29.17,22.73,64.78
ITEM00017646,ORD00007549,PROD000133,5,27.64,0.0,138.2
ITEM00017647,ORD00007550,PROD000021,3,208.43,0.0,625.29
ITEM00017648,ORD00007550,PROD000129,2,35.55,0.0,71.1
ITEM00017649,ORD00007551,PROD000028,1,136.11,0.0,136.11
ITEM00017650,ORD00007552,PROD000168,5,152.8,0.0,764.0
ITEM00017651,ORD00007552,PROD000004,4,153.76,0.0,615.04
ITEM00017652,ORD00007552,PROD000246,3,87.13,0.0,261.39
ITEM00017653,ORD00007553,PROD000011,4,32.66,21.12,109.52
ITEM00017654,ORD00007553,PROD000206,1,93.01,0.0,93.01
ITEM00017655,ORD00007553,PROD000175,1,36.92,0.0,36.92
ITEM00017656,ORD00007554,PROD000146,1,172.6,0.0,172.6
ITEM00017657,ORD00007555,PROD000099,5,81.79,0.0,408.95
ITEM00017658,ORD00007555,PROD000039,1,21.14,0.0,21.14
ITEM00017659,ORD00007555,PROD000221,4,76.62,26.24,280.24
ITEM00017660,ORD00007555,PROD000080,3,86.84,0.0,260.52
ITEM00017661,ORD00007556,PROD000042,3,131.91,0.0,395.73
ITEM00017662,ORD00007557,PROD000250,5,54.8,27.98,246.02
ITEM00017663,ORD00007557,PROD000105,4,741.66,0.0,2966.64
ITEM00017664,ORD00007557,PROD000089,5,345.97,0.0,1729.85
ITEM00017665,ORD00007558,PROD000119,1,81.31,23.5,57.81
ITEM00017666,ORD00007559,PROD000133,1,27.64,0.0,27.64
ITEM00017667,ORD00007559,PROD000198,5,161.62,0.0,808.1
ITEM00017668,ORD00007560,PROD000158,4,217.39,0.0,869.56
ITEM00017669,ORD00007560,PROD000194,5,167.3,21.56,814.94
ITEM00017670,ORD00007560,PROD000207,2,75.14,19.88,130.4
ITEM00017671,ORD00007561,PROD000112,5,43.26,0.0,216.3
ITEM00017672,ORD00007561,PROD000208,2,432.42,0.0,864.84
ITEM00017673,ORD00007562,PROD000056,5,65.31,10.14,316.41
ITEM00017674,ORD00007563,PROD000174,2,53.61,0.0,107.22
ITEM00017675,ORD00007563,PROD000086,4,97.78,0.0,391.12
ITEM00017676,ORD00007563,PROD000093,3,256.94,0.0,770.82
ITEM00017677,ORD00007564,PROD000130,3,157.19,4.5,467.07
ITEM00017678,ORD00007564,PROD000122,4,222.72,0.0,890.88
ITEM00017679,ORD00007564,PROD000116,3,43.88,0.0,131.64
ITEM00017680,ORD00007565,PROD000249,2,36.29,0.0,72.58
ITEM00017681,ORD00007565,PROD000073,3,276.11,0.0,828.33
ITEM00017682,ORD00007565,PROD000199,1,70.62,0.0,70.62
ITEM00017683,ORD00007565,PROD000242,1,108.48,29.93,78.55
ITEM00017684,ORD00007566,PROD000223,1,539.2,0.0,539.2
ITEM00017685,ORD00007566,PROD000089,5,345.97,0.0,1729.85
ITEM00017686,ORD00007566,PROD000222,3,503.09,0.0,1509.27
ITEM00017687,ORD00007567,PROD000033,1,42.61,0.05,42.56
ITEM00017688,ORD00007568,PROD000107,4,230.89,0.0,923.56
ITEM00017689,ORD00007568,PROD000055,4,247.79,0.0,991.16
ITEM00017690,ORD00007568,PROD000197,4,43.89,0.0,175.56
ITEM00017691,ORD00007569,PROD000180,5,37.69,20.45,168.0
ITEM00017692,ORD00007569,PROD000077,4,14.67,0.0,58.68
ITEM00017693,ORD00007569,PROD000129,5,35.55,0.0,177.75
ITEM00017694,ORD00007570,PROD000134,1,143.26,0.0,143.26
ITEM00017695,ORD00007571,PROD000244,2,1615.8,0.0,3231.6
ITEM00017696,ORD00007572,PROD000137,1,77.91,0.0,77.91
ITEM00017697,ORD00007572,PROD000037,2,218.09,0.0,436.18
ITEM00017698,ORD00007572,PROD000051,1,1208.71,0.0,1208.71
ITEM00017699,ORD00007573,PROD000192,4,150.21,0.0,600.84
ITEM00017700,ORD00007573,PROD000194,5,167.3,0.0,836.5
ITEM00017701,ORD00007573,PROD000127,4,17.24,0.0,68.96
ITEM00017702,ORD00007574,PROD000211,5,67.81,0.0,339.05
ITEM00017703,ORD00007574,PROD000161,2,115.09,45.75,184.43
ITEM00017704,ORD00007575,PROD000039,3,21.14,14.7,48.72
ITEM00017705,ORD00007575,PROD000081,2,81.25,0.0,162.5
ITEM00017706,ORD00007575,PROD000080,5,86.84,0.0,434.2
ITEM00017707,ORD00007576,PROD000076,5,61.7,0.0,308.5
ITEM00017708,ORD00007577,PROD000192,3,150.21,0.0,450.63
ITEM00017709,ORD00007577,PROD000048,2,100.08,0.75,199.41
ITEM00017710,ORD00007578,PROD000033,2,42.61,0.0,85.22
ITEM00017711,ORD00007578,PROD000164,3,156.08,0.0,468.24
ITEM00017712,ORD00007578,PROD000083,5,171.9,0.0,859.5
ITEM00017713,ORD00007579,PROD000052,3,177.44,0.0,532.32
ITEM00017714,ORD00007580,PROD000084,4,674.06,0.0,2696.24
ITEM00017715,ORD00007580,PROD000030,2,68.0,0.0,136.0
ITEM00017716,ORD00007581,PROD000018,3,10.79,3.23,29.14
ITEM00017717,ORD00007581,PROD000231,2,1711.67,0.0,3423.34
ITEM00017718,ORD00007581,PROD000120,3,130.16,21.55,368.93
ITEM00017719,ORD00007582,PROD000249,1,36.29,0.0,36.29
ITEM00017720,ORD00007582,PROD000135,1,456.78,0.0,456.78
ITEM00017721,ORD00007583,PROD000174,5,53.61,0.0,268.05
ITEM00017722,ORD00007583,PROD000143,1,44.85,0.0,44.85
ITEM00017723,ORD00007583,PROD000194,3,167.3,0.0,501.9
ITEM00017724,ORD00007583,PROD000048,2,100.08,13.44,186.72
ITEM00017725,ORD00007584,PROD000142,1,28.55,6.39,22.16
ITEM00017726,ORD00007584,PROD000007,1,113.67,0.0,113.67
ITEM00017727,ORD00007584,PROD000085,5,731.65,7.48,3650.77
ITEM00017728,ORD00007584,PROD000012,5,111.11,0.0,555.55
ITEM00017729,ORD00007585,PROD000064,3,1678.91,0.0,5036.73
ITEM00017730,ORD00007585,PROD000065,2,438.2,0.0,876.4
ITEM00017731,ORD00007585,PROD000087,5,10.93,0.0,54.65
ITEM00017732,ORD00007586,PROD000094,4,396.07,0.0,1584.28
ITEM00017733,ORD00007586,PROD000059,5,168.09,0.0,840.45
ITEM00017734,ORD00007586,PROD000142,1,28.55,0.0,28.55
ITEM00017735,ORD00007587,PROD000189,4,56.73,0.0,226.92
ITEM00017736,ORD00007587,PROD000135,4,456.78,0.0,1827.12
ITEM00017737,ORD00007587,PROD000048,3,100.08,0.0,300.24
ITEM00017738,ORD00007587,PROD000131,4,152.11,0.0,608.44
ITEM00017739,ORD00007588,PROD000247,1,429.88,0.0,429.88
ITEM00017740,ORD00007588,PROD000121,3,376.36,0.0,1129.08
ITEM00017741,ORD00007588,PROD000041,5,134.15,0.0,670.75
ITEM00017742,ORD00007589,PROD000002,2,119.94,0.0,239.88
ITEM00017743,ORD00007589,PROD000068,1,84.71,12.36,72.35
ITEM00017744,ORD00007589,PROD000113,1,218.38,0.0,218.38
ITEM00017745,ORD00007590,PROD000102,4,126.65,0.0,506.6
ITEM00017746,ORD00007591,PROD000122,5,222.72,0.0,1113.6
ITEM00017747,ORD00007591,PROD000112,3,43.26,0.0,129.78
ITEM00017748,ORD00007591,PROD000098,5,323.06,18.87,1596.43
ITEM00017749,ORD00007592,PROD000235,3,183.72,3.09,548.07
ITEM00017750,ORD00007592,PROD000097,2,22.78,0.0,45.56
ITEM00017751,ORD00007593,PROD000182,5,60.96,0.0,304.8
ITEM00017752,ORD00007594,PROD000012,2,111.11,0.0,222.22
ITEM00017753,ORD00007594,PROD000137,4,77.91,0.0,311.64
ITEM00017754,ORD00007595,PROD000033,5,42.61,0.0,213.05
ITEM00017755,ORD00007596,PROD000139,5,111.27,0.0,556.35
ITEM00017756,ORD00007597,PROD000140,2,98.75,0.0,197.5
ITEM00017757,ORD00007597,PROD000249,2,36.29,17.56,55.02
ITEM00017758,ORD00007598,PROD000127,2,17.24,0.0,34.48
ITEM00017759,ORD00007599,PROD000077,5,14.67,0.0,73.35
ITEM00017760,ORD00007599,PROD000083,5,171.9,0.0,859.5
ITEM00017761,ORD00007599,PROD000181,3,235.63,8.78,698.11
ITEM00017762,ORD00007599,PROD000179,1,211.12,0.0,211.12
ITEM00017763,ORD00007600,PROD000212,4,161.24,0.0,644.96
ITEM00017764,ORD00007600,PROD000129,3,35.55,0.0,106.65
ITEM00017765,ORD00007600,PROD000115,2,184.69,0.0,369.38
ITEM00017766,ORD00007600,PROD000021,2,208.43,0.0,416.86
ITEM00017767,ORD00007600,PROD000186,1,64.19,10.83,53.36
ITEM00017768,ORD00007601,PROD000171,2,106.07,0.0,212.14
ITEM00017769,ORD00007601,PROD000034,1,58.55,0.0,58.55
ITEM00017770,ORD00007601,PROD000015,1,290.07,0.0,290.07
ITEM00017771,ORD00007602,PROD000161,3,115.09,0.0,345.27
ITEM00017772,ORD00007602,PROD000121,4,376.36,0.0,1505.44
ITEM00017773,ORD00007603,PROD000081,3,81.25,0.0,243.75
ITEM00017774,ORD00007603,PROD000054,5,20.19,21.63,79.32
ITEM00017775,ORD00007604,PROD000019,5,207.86,0.32,1038.98
ITEM00017776,ORD00007605,PROD000176,4,107.58,0.0,430.32
ITEM00017777,ORD00007605,PROD000216,4,159.64,0.0,638.56
ITEM00017778,ORD00007605,PROD000211,5,67.81,32.17,306.88
ITEM00017779,ORD00007606,PROD000056,2,65.31,0.0,130.62
ITEM00017780,ORD00007606,PROD000184,2,142.87,0.0,285.74
ITEM00017781,ORD00007607,PROD000234,2,192.6,0.0,385.2
ITEM00017782,ORD00007607,PROD000100,4,154.26,0.0,617.04
ITEM00017783,ORD00007608,PROD000143,2,44.85,0.0,89.7
ITEM00017784,ORD00007609,PROD000093,2,256.94,0.0,513.88
ITEM00017785,ORD00007609,PROD000155,1,54.33,0.0,54.33
ITEM00017786,ORD00007609,PROD000049,3,61.06,0.0,183.18
ITEM00017787,ORD00007609,PROD000027,5,194.81,33.29,940.76
ITEM00017788,ORD00007609,PROD000096,1,13.86,0.0,13.86
ITEM00017789,ORD00007610,PROD000199,2,70.62,5.56,135.68
ITEM00017790,ORD00007611,PROD000193,4,1278.37,0.0,5113.48
ITEM00017791,ORD00007611,PROD000182,5,60.96,18.95,285.85
ITEM00017792,ORD00007612,PROD000035,2,73.78,0.0,147.56
ITEM00017793,ORD00007612,PROD000102,5,126.65,0.0,633.25
ITEM00017794,ORD00007613,PROD000033,4,42.61,0.0,170.44
ITEM00017795,ORD00007613,PROD000025,3,77.08,0.0,231.24
ITEM00017796,ORD00007614,PROD000169,5,29.28,0.0,146.4
ITEM00017797,ORD00007614,PROD000168,5,152.8,0.0,764.0
ITEM00017798,ORD00007614,PROD000009,4,213.6,38.4,816.0
ITEM00017799,ORD00007614,PROD000124,2,976.88,4.64,1949.12
ITEM00017800,ORD00007615,PROD000216,3,159.64,0.0,478.92
ITEM00017801,ORD00007616,PROD000076,4,61.7,0.0,246.8
ITEM00017802,ORD00007617,PROD000183,1,582.56,15.66,566.9
ITEM00017803,ORD00007618,PROD000231,2,1711.67,0.0,3423.34
ITEM00017804,ORD00007618,PROD000241,2,49.03,0.0,98.06
ITEM00017805,ORD00007619,PROD000022,1,54.46,0.0,54.46
ITEM00017806,ORD00007619,PROD000066,3,180.97,0.0,542.91
ITEM00017807,ORD00007620,PROD000203,5,1136.42,0.0,5682.1
ITEM00017808,ORD00007620,PROD000245,3,256.44,0.0,769.32
ITEM00017809,ORD00007620,PROD000068,3,84.71,0.0,254.13
ITEM00017810,ORD00007621,PROD000057,2,157.6,0.0,315.2
ITEM00017811,ORD00007621,PROD000001,5,212.26,27.79,1033.51
ITEM00017812,ORD00007621,PROD000163,2,70.89,0.0,141.78
ITEM00017813,ORD00007622,PROD000210,1,34.78,0.0,34.78
ITEM00017814,ORD00007623,PROD000032,5,447.79,0.0,2238.95
ITEM00017815,ORD00007623,PROD000004,4,153.76,0.0,615.04
ITEM00017816,ORD00007623,PROD000207,5,75.14,0.0,375.7
ITEM00017817,ORD00007623,PROD000100,2,154.26,0.0,308.52
ITEM00017818,ORD00007624,PROD000021,4,208.43,0.0,833.72
ITEM00017819,ORD00007624,PROD000072,2,299.78,0.0,599.56
ITEM00017820,ORD00007624,PROD000237,3,44.12,0.0,132.36
ITEM00017821,ORD00007625,PROD000074,5,74.72,0.0,373.6
ITEM00017822,ORD00007625,PROD000092,2,212.19,0.0,424.38
ITEM00017823,ORD00007625,PROD000037,1,218.09,0.0,218.09
ITEM00017824,ORD00007626,PROD000152,4,175.53,0.0,702.12
ITEM00017825,ORD00007626,PROD000202,1,342.76,0.0,342.76
ITEM00017826,ORD00007627,PROD000223,4,539.2,0.0,2156.8
ITEM00017827,ORD00007627,PROD000153,4,155.49,0.0,621.96
ITEM00017828,ORD00007627,PROD000098,1,323.06,0.0,323.06
ITEM00017829,ORD00007628,PROD000239,1,78.29,0.0,78.29
ITEM00017830,ORD00007628,PROD000079,5,136.74,0.0,683.7
ITEM00017831,ORD00007628,PROD000091,4,288.59,0.0,1154.36
ITEM00017832,ORD00007629,PROD000182,3,60.96,0.0,182.88
ITEM00017833,ORD00007629,PROD000119,3,81.31,0.0,243.93
ITEM00017834,ORD00007630,PROD000080,5,86.84,0.0,434.2
ITEM00017835,ORD00007631,PROD000070,5,84.14,0.0,420.7
ITEM00017836,ORD00007631,PROD000239,2,78.29,0.0,156.58
ITEM00017837,ORD00007632,PROD000053,3,14.22,11.6,31.06
ITEM00017838,ORD00007632,PROD000055,3,247.79,0.0,743.37
ITEM00017839,ORD00007633,PROD000018,5,10.79,0.0,53.95
ITEM00017840,ORD00007634,PROD000153,1,155.49,0.0,155.49
ITEM00017841,ORD00007634,PROD000204,4,35.5,0.0,142.0
ITEM00017842,ORD00007634,PROD000157,4,55.67,0.0,222.68
ITEM00017843,ORD00007634,PROD000218,4,110.84,0.0,443.36
ITEM00017844,ORD00007635,PROD000123,1,73.2,0.0,73.2
ITEM00017845,ORD00007636,PROD000025,1,77.08,21.24,55.84
ITEM00017846,ORD00007636,PROD000208,1,432.42,0.0,432.42
ITEM00017847,ORD00007637,PROD000032,2,447.79,0.0,895.58
ITEM00017848,ORD00007637,PROD000175,2,36.92,8.31,65.53
ITEM00017849,ORD00007638,PROD000218,3,110.84,0.0,332.52
ITEM00017850,ORD00007638,PROD000093,3,256.94,0.0,770.82
ITEM00017851,ORD00007638,PROD000059,5,168.09,0.0,840.45
ITEM00017852,ORD00007639,PROD000059,5,168.09,0.0,840.45
ITEM00017853,ORD00007640,PROD000210,3,34.78,0.0,104.34
ITEM00017854,ORD00007640,PROD000063,1,370.93,0.0,370.93
ITEM00017855,ORD00007640,PROD000228,2,154.83,0.0,309.66
ITEM00017856,ORD00007641,PROD000071,3,599.86,0.0,1799.58
ITEM00017857,ORD00007641,PROD000202,5,342.76,48.78,1665.02
ITEM00017858,ORD00007642,PROD000149,3,90.8,0.0,272.4
ITEM00017859,ORD00007643,PROD000239,1,78.29,4.93,73.36
ITEM00017860,ORD00007644,PROD000116,5,43.88,28.7,190.7
ITEM00017861,ORD00007644,PROD000043,3,66.31,0.0,198.93
ITEM00017862,ORD00007645,PROD000160,2,56.33,0.0,112.66
ITEM00017863,ORD00007645,PROD000111,3,1078.35,0.0,3235.05
ITEM00017864,ORD00007646,PROD000216,5,159.64,0.0,798.2
ITEM00017865,ORD00007647,PROD000158,1,217.39,0.0,217.39
ITEM00017866,ORD00007647,PROD000120,3,130.16,47.44,343.04
ITEM00017867,ORD00007648,PROD000008,3,83.03,0.0,249.09
ITEM00017868,ORD00007648,PROD000024,5,114.96,31.84,542.96
ITEM00017869,ORD00007649,PROD000007,2,113.67,0.0,227.34
ITEM00017870,ORD00007649,PROD000193,3,1278.37,0.0,3835.11
ITEM00017871,ORD00007649,PROD000012,5,111.11,0.0,555.55
ITEM00017872,ORD00007649,PROD000192,1,150.21,0.0,150.21
ITEM00017873,ORD00007649,PROD000053,4,14.22,0.0,56.88
ITEM00017874,ORD00007650,PROD000203,3,1136.42,0.0,3409.26
ITEM00017875,ORD00007650,PROD000163,1,70.89,0.0,70.89
ITEM00017876,ORD00007650,PROD000078,5,146.96,0.0,734.8
ITEM00017877,ORD00007651,PROD000058,4,126.96,0.0,507.84
ITEM00017878,ORD00007652,PROD000076,5,61.7,20.25,288.25
ITEM00017879,ORD00007652,PROD000078,1,146.96,0.0,146.96
ITEM00017880,ORD00007653,PROD000154,2,50.3,17.43,83.17
ITEM00017881,ORD00007654,PROD000154,3,50.3,0.0,150.9
ITEM00017882,ORD00007654,PROD000128,3,48.86,0.0,146.58
ITEM00017883,ORD00007655,PROD000094,3,396.07,0.0,1188.21
ITEM00017884,ORD00007655,PROD000190,3,29.19,0.0,87.57
ITEM00017885,ORD00007656,PROD000183,5,582.56,0.0,2912.8
ITEM00017886,ORD00007656,PROD000139,4,111.27,0.0,445.08
ITEM00017887,ORD00007656,PROD000180,2,37.69,0.0,75.38
ITEM00017888,ORD00007656,PROD000092,4,212.19,0.0,848.76
ITEM00017889,ORD00007657,PROD000209,5,53.98,0.0,269.9
ITEM00017890,ORD00007657,PROD000142,3,28.55,0.0,85.65
ITEM00017891,ORD00007658,PROD000184,4,142.87,0.0,571.48
ITEM00017892,ORD00007658,PROD000106,2,574.45,0.0,1148.9
ITEM00017893,ORD00007658,PROD000161,1,115.09,17.22,97.87
ITEM00017894,ORD00007659,PROD000018,3,10.79,0.0,32.37
ITEM00017895,ORD00007659,PROD000188,3,151.8,0.0,455.4
ITEM00017896,ORD00007660,PROD000136,4,50.53,0.0,202.12
ITEM00017897,ORD00007660,PROD000135,1,456.78,0.0,456.78
ITEM00017898,ORD00007661,PROD000130,4,157.19,0.0,628.76
ITEM00017899,ORD00007662,PROD000024,4,114.96,3.09,456.75
ITEM00017900,ORD00007663,PROD000215,4,106.88,0.0,427.52
ITEM00017901,ORD00007663,PROD000239,2,78.29,0.0,156.58
ITEM00017902,ORD00007663,PROD000122,5,222.72,0.0,1113.6
ITEM00017903,ORD00007664,PROD000132,1,98.81,0.0,98.81
ITEM00017904,ORD00007664,PROD000104,4,225.55,25.02,877.18
ITEM00017905,ORD00007664,PROD000014,4,169.93,0.0,679.72
ITEM00017906,ORD00007664,PROD000243,2,71.92,0.0,143.84
ITEM00017907,ORD00007665,PROD000182,5,60.96,0.0,304.8
ITEM00017908,ORD00007665,PROD000239,2,78.29,1.91,154.67
ITEM00017909,ORD00007666,PROD000208,5,432.42,0.0,2162.1
ITEM00017910,ORD00007666,PROD000226,4,48.08,46.83,145.49
ITEM00017911,ORD00007667,PROD000034,2,58.55,27.74,89.36
ITEM00017912,ORD00007667,PROD000030,5,68.0,0.0,340.0
ITEM00017913,ORD00007668,PROD000094,3,396.07,0.0,1188.21
ITEM00017914,ORD00007668,PROD000147,5,100.67,35.48,467.87
ITEM00017915,ORD00007669,PROD000152,2,175.53,0.0,351.06
ITEM00017916,ORD00007669,PROD000040,1,16.39,0.0,16.39
ITEM00017917,ORD00007669,PROD000128,2,48.86,0.0,97.72
ITEM00017918,ORD00007669,PROD000156,4,334.3,39.99,1297.21
ITEM00017919,ORD00007670,PROD000066,2,180.97,0.0,361.94
ITEM00017920,ORD00007671,PROD000056,4,65.31,27.49,233.75
ITEM00017921,ORD00007671,PROD000117,1,71.58,0.0,71.58
ITEM00017922,ORD00007672,PROD000112,2,43.26,0.0,86.52
ITEM00017923,ORD00007672,PROD000236,3,291.68,0.0,875.04
ITEM00017924,ORD00007672,PROD000057,4,157.6,0.0,630.4
ITEM00017925,ORD00007673,PROD000132,2,98.81,17.51,180.11
ITEM00017926,ORD00007673,PROD000033,2,42.61,0.0,85.22
ITEM00017927,ORD00007674,PROD000126,3,45.99,14.77,123.2
ITEM00017928,ORD00007675,PROD000232,4,246.87,0.0,987.48
ITEM00017929,ORD00007675,PROD000074,3,74.72,0.0,224.16
ITEM00017930,ORD00007676,PROD000150,2,254.48,0.0,508.96
ITEM00017931,ORD00007676,PROD000223,4,539.2,0.0,2156.8
ITEM00017932,ORD00007676,PROD000012,2,111.11,0.0,222.22
ITEM00017933,ORD00007677,PROD000244,4,1615.8,0.0,6463.2
ITEM00017934,ORD00007677,PROD000236,2,291.68,0.0,583.36
ITEM00017935,ORD00007677,PROD000054,1,20.19,0.0,20.19
ITEM00017936,ORD00007677,PROD000055,5,247.79,0.0,1238.95
ITEM00017937,ORD00007677,PROD000031,2,172.17,0.0,344.34
ITEM00017938,ORD00007678,PROD000042,3,131.91,0.0,395.73
ITEM00017939,ORD00007678,PROD000043,4,66.31,0.0,265.24
ITEM00017940,ORD00007678,PROD000048,5,100.08,0.0,500.4
ITEM00017941,ORD00007678,PROD000059,4,168.09,0.0,672.36
ITEM00017942,ORD00007679,PROD000223,1,539.2,0.0,539.2
ITEM00017943,ORD00007679,PROD000155,5,54.33,0.0,271.65
ITEM00017944,ORD00007680,PROD000083,1,171.9,0.0,171.9
ITEM00017945,ORD00007680,PROD000068,4,84.71,0.0,338.84
ITEM00017946,ORD00007680,PROD000143,1,44.85,5.37,39.48
ITEM00017947,ORD00007681,PROD000011,3,32.66,0.0,97.98
ITEM00017948,ORD00007681,PROD000238,5,122.56,30.9,581.9
ITEM00017949,ORD00007682,PROD000226,3,48.08,0.0,144.24
ITEM00017950,ORD00007682,PROD000113,4,218.38,0.0,873.52
ITEM00017951,ORD00007683,PROD000004,2,153.76,0.0,307.52
ITEM00017952,ORD00007684,PROD000075,1,261.37,27.63,233.74
ITEM00017953,ORD00007684,PROD000116,3,43.88,0.0,131.64
ITEM00017954,ORD00007685,PROD000053,2,14.22,0.0,28.44
ITEM00017955,ORD00007685,PROD000176,5,107.58,0.0,537.9
ITEM00017956,ORD00007686,PROD000031,4,172.17,0.0,688.68
ITEM00017957,ORD00007686,PROD000080,4,86.84,0.0,347.36
ITEM00017958,ORD00007686,PROD000188,3,151.8,14.92,440.48
ITEM00017959,ORD00007686,PROD000242,1,108.48,0.0,108.48
ITEM00017960,ORD00007686,PROD000225,1,765.67,0.0,765.67
ITEM00017961,ORD00007687,PROD000189,4,56.73,0.0,226.92
ITEM00017962,ORD00007687,PROD000225,3,765.67,0.0,2297.01
ITEM00017963,ORD00007688,PROD000232,3,246.87,19.87,720.74
ITEM00017964,ORD00007688,PROD000135,5,456.78,34.25,2249.65
ITEM00017965,ORD00007688,PROD000056,1,65.31,0.0,65.31
ITEM00017966,ORD00007688,PROD000205,2,47.4,0.0,94.8
ITEM00017967,ORD00007689,PROD000102,3,126.65,0.0,379.95
ITEM00017968,ORD00007689,PROD000143,2,44.85,0.0,89.7
ITEM00017969,ORD00007690,PROD000119,2,81.31,0.0,162.62
ITEM00017970,ORD00007691,PROD000080,4,86.84,0.0,347.36
ITEM00017971,ORD00007691,PROD000118,1,515.11,0.0,515.11
ITEM00017972,ORD00007691,PROD000121,2,376.36,21.27,731.45
ITEM00017973,ORD00007691,PROD000186,3,64.19,0.0,192.57
ITEM00017974,ORD00007691,PROD000220,4,127.88,25.36,486.16
ITEM00017975,ORD00007692,PROD000128,2,48.86,0.0,97.72
ITEM00017976,ORD00007692,PROD000066,1,180.97,0.0,180.97
ITEM00017977,ORD00007693,PROD000002,2,119.94,0.0,239.88
ITEM00017978,ORD00007693,PROD000118,3,515.11,0.0,1545.33
ITEM00017979,ORD00007694,PROD000005,2,43.55,19.97,67.13
ITEM00017980,ORD00007695,PROD000057,1,157.6,31.87,125.73
ITEM00017981,ORD00007695,PROD000104,3,225.55,0.0,676.65
ITEM00017982,ORD00007695,PROD000099,1,81.79,0.0,81.79
ITEM00017983,ORD00007695,PROD000106,4,574.45,0.0,2297.8
ITEM00017984,ORD00007696,PROD000221,4,76.62,0.0,306.48
ITEM00017985,ORD00007697,PROD000196,1,116.86,0.0,116.86
ITEM00017986,ORD00007697,PROD000091,1,288.59,0.0,288.59
ITEM00017987,ORD00007697,PROD000103,5,118.6,0.0,593.0
ITEM00017988,ORD00007697,PROD000004,2,153.76,0.0,307.52
ITEM00017989,ORD00007698,PROD000001,2,212.26,0.0,424.52
ITEM00017990,ORD00007699,PROD000173,2,18.25,0.0,36.5
ITEM00017991,ORD00007700,PROD000248,1,76.93,0.0,76.93
ITEM00017992,ORD00007700,PROD000116,5,43.88,0.0,219.4
ITEM00017993,ORD00007700,PROD000097,3,22.78,0.0,68.34
ITEM00017994,ORD00007701,PROD000247,2,429.88,0.0,859.76
ITEM00017995,ORD00007701,PROD000184,3,142.87,0.0,428.61
ITEM00017996,ORD00007702,PROD000036,5,180.49,0.0,902.45
ITEM00017997,ORD00007702,PROD000042,1,131.91,29.76,102.15
ITEM00017998,ORD00007703,PROD000219,5,282.66,0.0,1413.3
ITEM00017999,ORD00007703,PROD000141,5,68.87,7.12,337.23
ITEM00018000,ORD00007704,PROD000219,2,282.66,0.0,565.32
ITEM00018001,ORD00007704,PROD000040,5,16.39,0.0,81.95
ITEM00018002,ORD00007705,PROD000031,4,172.17,0.0,688.68
ITEM00018003,ORD00007705,PROD000222,3,503.09,0.0,1509.27
ITEM00018004,ORD00007706,PROD000248,3,76.93,0.0,230.79
ITEM00018005,ORD00007707,PROD000047,2,193.54,45.71,341.37
ITEM00018006,ORD00007707,PROD000202,1,342.76,0.0,342.76
ITEM00018007,ORD00007708,PROD000176,5,107.58,0.0,537.9
ITEM00018008,ORD00007709,PROD000166,4,322.84,0.0,1291.36
ITEM00018009,ORD00007709,PROD000138,2,438.95,0.0,877.9
ITEM00018010,ORD00007709,PROD000033,3,42.61,0.0,127.83
ITEM00018011,ORD00007710,PROD000031,1,172.17,1.32,170.85
ITEM00018012,ORD00007710,PROD000149,3,90.8,43.83,228.57
ITEM00018013,ORD00007710,PROD000213,5,121.46,0.0,607.3
ITEM00018014,ORD00007711,PROD000238,2,122.56,22.08,223.04
ITEM00018015,ORD00007711,PROD000055,4,247.79,0.0,991.16
ITEM00018016,ORD00007712,PROD000220,5,127.88,0.0,639.4
ITEM00018017,ORD00007712,PROD000220,4,127.88,7.1,504.42
ITEM00018018,ORD00007713,PROD000129,1,35.55,0.0,35.55
ITEM00018019,ORD00007713,PROD000107,4,230.89,0.0,923.56
ITEM00018020,ORD00007714,PROD000222,2,503.09,0.0,1006.18
ITEM00018021,ORD00007714,PROD000246,5,87.13,0.0,435.65
ITEM00018022,ORD00007714,PROD000138,1,438.95,0.0,438.95
ITEM00018023,ORD00007715,PROD000043,1,66.31,0.0,66.31
ITEM00018024,ORD00007715,PROD000124,3,976.88,0.0,2930.64
ITEM00018025,ORD00007716,PROD000143,5,44.85,0.16,224.09
ITEM00018026,ORD00007716,PROD000203,4,1136.42,0.0,4545.68
ITEM00018027,ORD00007716,PROD000067,4,52.47,0.0,209.88
ITEM00018028,ORD00007717,PROD000196,1,116.86,0.0,116.86
ITEM00018029,ORD00007718,PROD000113,2,218.38,0.0,436.76
ITEM00018030,ORD00007718,PROD000035,4,73.78,0.0,295.12
ITEM00018031,ORD00007719,PROD000110,2,50.0,0.0,100.0
ITEM00018032,ORD00007720,PROD000067,5,52.47,0.0,262.35
ITEM00018033,ORD00007720,PROD000182,3,60.96,0.0,182.88
ITEM00018034,ORD00007720,PROD000203,3,1136.42,0.0,3409.26
ITEM00018035,ORD00007720,PROD000056,2,65.31,37.22,93.4
ITEM00018036,ORD00007721,PROD000154,1,50.3,2.45,47.85
ITEM00018037,ORD00007721,PROD000053,5,14.22,0.0,71.1
ITEM00018038,ORD00007722,PROD000051,4,1208.71,0.0,4834.84
ITEM00018039,ORD00007722,PROD000218,4,110.84,0.0,443.36
ITEM00018040,ORD00007723,PROD000003,3,92.15,0.0,276.45
