order_id,customer_id,order_timestamp,order_status,currency,subtotal_amount,tax_amount,shipping_amount,total_amount,payment_method
ORD00007067,CUST000027,2024-11-20 15:44:50,completed,USD,2632.8,473.9,0.0,3106.7,credit_card
ORD00007068,CUST000889,2026-02-23 09:56:50,completed,USD,415.15,66.42,0.0,481.57,credit_card
ORD00007069,CUST000214,2024-08-13 22:57:27,completed,USD,934.26,177.51,0.0,1111.77,credit_card
ORD00007070,CUST000051,2024-11-25 02:22:23,pending,USD,874.06,104.89,0.0,978.95,wallet
ORD00007071,CUST000450,2024-09-12 02:26:31,pending,USD,3062.68,643.16,0.0,3705.84,paypal
ORD00007072,CUST000204,2023-11-16 10:31:35,pending,USD,249.33,52.36,0.0,301.69,credit_card
ORD00007073,CUST000790,2024-08-14 02:15:01,completed,USD,181.72,38.16,0.0,219.88,paypal
ORD00007074,CUST000605,2023-07-13 15:15:48,completed,USD,456.78,86.79,0.0,543.57,credit_card
ORD00007075,CUST000096,2023-09-30 00:04:52,completed,USD,1364.72,163.77,0.0,1528.49,bank_transfer
ORD00007076,CUST000519,2025-06-17 08:43:06,completed,USD,1419.71,269.74,0.0,1689.45,credit_card
ORD00007077,CUST000742,2025-03-13 08:22:24,pending,USD,1831.62,348.01,0.0,2179.63,credit_card
ORD00007078,CUST000125,2023-09-11 00:43:05,completed,USD,127.66,26.81,0.0,154.47,credit_card
ORD00007079,CUST000775,2023-11-22 15:52:12,completed,USD,442.24,79.6,0.0,521.84,credit_card
ORD00007080,CUST000124,2025-01-29 19:17:01,completed,USD,2463.68,468.1,0.0,2931.78,bank_transfer
ORD00007081,CUST000759,2025-07-28 14:22:59,pending,USD,607.3,72.88,0.0,680.18,credit_card
ORD00007082,CUST000367,2024-05-07 06:07:37,completed,USD,829.13,149.24,0.0,978.37,credit_card
ORD00007083,CUST000426,2023-10-24 16:17:35,completed,USD,687.19,109.95,0.0,797.14,paypal
ORD00007084,CUST000216,2023-05-22 00:55:58,completed,USD,4448.27,845.17,0.0,5293.44,credit_card
ORD00007085,CUST000819,2025-02-26 10:58:53,pending,USD,3700.87,666.16,0.0,4367.03,credit_card
ORD00007086,CUST000369,2025-01-12 12:20:49,completed,USD,3460.15,657.43,0.0,4117.58,debit_card
ORD00007087,CUST000262,2025-03-01 07:01:30,completed,USD,995.74,159.32,0.0,1155.06,credit_card
ORD00007088,CUST000115,2024-12-10 20:28:14,completed,USD,101.06,8.08,6.99,116.13,paypal
ORD00007089,CUST000017,2023-01-12 06:30:29,pending,USD,734.61,139.58,0.0,874.19,debit_card
ORD00007090,CUST000390,2024-10-14 11:15:18,cancelled,USD,658.56,52.68,0.0,711.24,credit_card
ORD00007091,CUST000410,2023-06-05 10:43:54,completed,USD,2504.82,450.87,0.0,2955.69,credit_card
ORD00007092,CUST000364,2024-07-13 20:24:14,completed,USD,1655.32,281.4,0.0,1936.72,credit_card
ORD00007093,CUST000969,2024-04-26 12:57:22,completed,USD,5836.47,992.2,0.0,6828.67,debit_card
ORD00007094,CUST000857,2023-04-12 10:46:09,completed,USD,2513.02,477.47,0.0,2990.49,debit_card
ORD00007095,CUST000445,2025-10-09 20:23:25,completed,USD,2072.19,372.99,0.0,2445.18,paypal
ORD00007096,CUST000308,2023-12-23 07:07:01,completed,USD,47.24,8.98,10.99,67.21,credit_card
ORD00007097,CUST000719,2023-05-12 04:34:44,pending,USD,1469.49,308.59,0.0,1778.08,paypal
ORD00007098,CUST000667,2025-09-26 18:28:27,completed,USD,135.82,28.52,0.0,164.34,credit_card
ORD00007099,CUST000830,2024-08-28 08:33:17,completed,USD,777.45,93.29,0.0,870.74,bank_transfer
ORD00007100,CUST000897,2025-01-02 05:37:44,completed,USD,995.53,119.46,0.0,1114.99,credit_card
ORD00007101,CUST000017,2024-03-02 18:09:34,completed,USD,476.56,90.55,0.0,567.11,paypal
ORD00007102,CUST000748,2025-10-02 15:18:56,completed,USD,716.22,114.6,0.0,830.82,credit_card
ORD00007103,CUST000919,2024-05-17 04:24:50,completed,USD,304.93,51.84,0.0,356.77,credit_card
ORD00007104,CUST000047,2023-08-07 15:00:41,completed,USD,239.88,40.78,0.0,280.66,credit_card
ORD00007105,CUST000868,2024-01-22 19:19:22,completed,USD,1033.52,196.37,0.0,1229.89,bank_transfer
ORD00007106,CUST000182,2025-05-27 01:02:24,completed,USD,2250.2,405.04,0.0,2655.24,paypal
ORD00007107,CUST000010,2023-07-18 18:15:30,completed,USD,1890.49,302.48,0.0,2192.97,paypal
ORD00007108,CUST000532,2023-08-30 23:05:27,completed,USD,1919.52,326.32,0.0,2245.84,credit_card
ORD00007109,CUST000144,2025-12-15 18:05:44,completed,USD,1234.2,98.74,0.0,1332.94,debit_card
ORD00007110,CUST000482,2023-03-02 13:40:58,completed,USD,7629.94,1373.39,0.0,9003.33,credit_card
ORD00007111,CUST000063,2025-07-15 04:06:51,completed,USD,1526.16,289.97,0.0,1816.13,debit_card
ORD00007112,CUST000822,2023-11-22 22:51:54,completed,USD,45.99,7.36,10.99,64.34,credit_card
ORD00007113,CUST000888,2026-02-23 07:34:40,completed,USD,919.71,110.37,0.0,1030.08,paypal
ORD00007114,CUST000677,2024-03-31 06:59:06,pending,USD,849.65,135.94,0.0,985.59,debit_card
ORD00007115,CUST000381,2025-08-17 08:07:13,completed,USD,163.39,19.61,0.0,183.0,credit_card
ORD00007116,CUST000425,2023-09-02 15:22:49,completed,USD,1771.24,301.11,0.0,2072.35,debit_card
ORD00007117,CUST000430,2023-09-25 20:16:59,completed,USD,1041.47,197.88,0.0,1239.35,credit_card
ORD00007118,CUST000179,2025-03-16 14:47:50,pending,USD,439.51,83.51,0.0,523.02,credit_card
ORD00007119,CUST000989,2023-08-24 03:52:26,completed,USD,1635.6,278.05,0.0,1913.65,credit_card
ORD00007120,CUST000760,2025-11-04 17:44:34,pending,USD,606.72,127.41,0.0,734.13,credit_card
ORD00007121,CUST000186,2024-07-21 02:43:18,completed,USD,298.6,47.78,0.0,346.38,credit_card
ORD00007122,CUST000901,2023-06-19 22:24:48,pending,USD,225.5,36.08,0.0,261.58,debit_card
ORD00007123,CUST000806,2023-09-10 05:43:51,completed,USD,271.32,21.71,0.0,293.03,paypal
ORD00007124,CUST000031,2025-02-11 22:12:34,completed,USD,4039.72,646.36,0.0,4686.08,credit_card
ORD00007125,CUST000209,2024-04-20 10:55:24,completed,USD,771.3,131.12,0.0,902.42,wallet
ORD00007126,CUST000414,2025-08-29 09:20:21,completed,USD,400.61,68.1,0.0,468.71,bank_transfer
ORD00007127,CUST000383,2024-02-16 22:40:37,pending,USD,102.73,17.46,6.99,127.18,credit_card
ORD00007128,CUST000637,2024-05-13 18:27:33,pending,USD,1277.46,204.39,0.0,1481.85,credit_card
ORD00007129,CUST000030,2023-02-10 03:00:48,completed,USD,2981.58,566.5,0.0,3548.08,bank_transfer
ORD00007130,CUST000340,2023-02-14 06:26:27,completed,USD,2343.61,445.29,0.0,2788.9,credit_card
ORD00007131,CUST000911,2024-12-31 21:35:53,completed,USD,917.59,192.69,0.0,1110.28,credit_card
ORD00007132,CUST000036,2026-02-15 16:57:11,completed,USD,382.65,61.22,0.0,443.87,bank_transfer
ORD00007133,CUST000893,2023-08-13 05:24:55,completed,USD,800.65,144.12,0.0,944.77,paypal
ORD00007134,CUST000936,2024-09-25 06:27:15,completed,USD,794.54,63.56,0.0,858.1,paypal
ORD00007135,CUST000048,2025-04-18 01:04:58,completed,USD,844.86,101.38,0.0,946.24,paypal
ORD00007136,CUST000387,2025-07-18 17:58:33,pending,USD,2544.47,305.34,0.0,2849.81,credit_card
ORD00007137,CUST000740,2025-03-26 21:02:48,completed,USD,213.6,17.09,0.0,230.69,debit_card
ORD00007138,CUST000174,2023-09-03 17:06:04,completed,USD,477.26,90.68,0.0,567.94,paypal
ORD00007139,CUST000103,2023-01-24 04:56:46,completed,USD,6134.24,736.11,0.0,6870.35,credit_card
ORD00007140,CUST000358,2023-12-12 22:50:45,pending,USD,253.3,30.4,0.0,283.7,credit_card
ORD00007141,CUST000095,2024-10-14 06:22:05,completed,USD,385.44,46.25,0.0,431.69,credit_card
ORD00007142,CUST000068,2023-06-24 14:58:13,completed,USD,1263.35,227.4,0.0,1490.75,paypal
ORD00007143,CUST000992,2025-01-08 22:59:06,completed,USD,100.95,19.18,4.99,125.12,debit_card
ORD00007144,CUST000476,2024-10-06 19:11:10,pending,USD,1792.79,304.77,0.0,2097.56,bank_transfer
ORD00007145,CUST000877,2025-04-13 18:38:25,completed,USD,1784.57,339.07,0.0,2123.64,credit_card
ORD00007146,CUST000451,2023-07-28 18:59:46,pending,USD,1011.67,171.98,0.0,1183.65,debit_card
ORD00007147,CUST000878,2025-07-26 03:34:35,completed,USD,1316.09,276.38,0.0,1592.47,credit_card
ORD00007148,CUST000829,2025-09-16 07:41:03,pending,USD,3418.12,615.26,0.0,4033.38,bank_transfer
ORD00007149,CUST000001,2024-04-28 18:59:05,completed,USD,1859.09,223.09,0.0,2082.18,debit_card
ORD00007150,CUST000488,2024-12-30 07:44:35,pending,USD,898.73,107.85,0.0,1006.58,paypal
ORD00007151,CUST000922,2024-02-04 00:29:43,completed,USD,1946.59,311.45,0.0,2258.04,credit_card
ORD00007152,CUST000132,2024-05-16 13:42:24,completed,USD,2417.22,435.1,0.0,2852.32,credit_card
ORD00007153,CUST000673,2025-04-18 20:08:26,completed,USD,3412.55,648.38,0.0,4060.93,credit_card
ORD00007154,CUST000375,2025-08-11 05:01:22,completed,USD,1191.51,202.56,0.0,1394.07,paypal
ORD00007155,CUST000685,2026-01-17 18:10:11,completed,USD,434.78,91.3,0.0,526.08,credit_card
ORD00007156,CUST000099,2025-01-12 05:17:47,completed,USD,742.02,126.14,0.0,868.16,paypal
ORD00007157,CUST000505,2025-06-06 09:21:12,completed,USD,3728.15,447.38,0.0,4175.53,credit_card
ORD00007158,CUST000201,2023-07-15 11:23:36,pending,USD,1242.35,223.62,0.0,1465.97,debit_card
ORD00007159,CUST000225,2025-03-10 14:40:32,completed,USD,1677.19,301.89,0.0,1979.08,credit_card
ORD00007160,CUST000133,2023-08-10 12:20:48,pending,USD,1420.62,255.71,0.0,1676.33,credit_card
ORD00007161,CUST000231,2025-10-21 01:07:39,completed,USD,243.84,46.33,0.0,290.17,debit_card
ORD00007162,CUST000085,2026-02-28 11:57:14,completed,USD,914.48,73.16,0.0,987.64,credit_card
ORD00007163,CUST000098,2026-01-19 05:41:30,pending,USD,1344.29,228.53,0.0,1572.82,credit_card
ORD00007164,CUST000414,2024-03-14 12:53:54,completed,USD,11381.02,1934.77,0.0,13315.79,debit_card
ORD00007165,CUST000909,2025-08-13 09:24:16,completed,USD,149.44,28.39,0.0,177.83,credit_card
ORD00007166,CUST000108,2024-01-24 00:25:42,completed,USD,11157.85,2008.41,0.0,13166.26,debit_card
ORD00007167,CUST000232,2024-01-25 09:40:52,completed,USD,5541.48,886.64,0.0,6428.12,debit_card
ORD00007168,CUST000190,2026-02-08 01:30:04,completed,USD,427.22,89.72,0.0,516.94,credit_card
ORD00007169,CUST000676,2024-04-12 18:07:31,completed,USD,1314.32,210.29,0.0,1524.61,credit_card
ORD00007170,CUST000337,2026-01-08 15:53:09,pending,USD,797.23,143.5,0.0,940.73,credit_card
ORD00007171,CUST000998,2024-12-18 22:10:10,completed,USD,4773.13,1002.36,0.0,5775.49,credit_card
ORD00007172,CUST000685,2025-07-06 18:02:54,completed,USD,3432.2,720.76,0.0,4152.96,credit_card
ORD00007173,CUST000533,2025-03-13 23:35:28,completed,USD,1830.6,347.81,0.0,2178.41,debit_card
ORD00007174,CUST000592,2024-02-19 08:15:40,completed,USD,572.41,120.21,0.0,692.62,credit_card
ORD00007175,CUST000779,2023-07-24 14:23:47,completed,USD,1214.16,230.69,0.0,1444.85,paypal
ORD00007176,CUST000336,2024-10-17 14:04:53,cancelled,USD,3443.38,723.11,0.0,4166.49,paypal
ORD00007177,CUST000384,2025-10-24 03:23:27,completed,USD,1543.79,324.2,0.0,1867.99,credit_card
ORD00007178,CUST000149,2025-06-19 00:25:31,completed,USD,1106.19,132.74,0.0,1238.93,debit_card
ORD00007179,CUST000755,2023-02-23 04:00:43,pending,USD,87.84,7.03,10.99,105.86,credit_card
ORD00007180,CUST000766,2024-08-21 02:57:33,completed,USD,4207.55,799.43,0.0,5006.98,credit_card
ORD00007181,CUST000648,2023-03-16 14:15:24,completed,USD,1512.69,287.41,0.0,1800.1,wallet
ORD00007182,CUST000814,2023-11-04 10:06:11,completed,USD,479.28,57.51,0.0,536.79,credit_card
ORD00007183,CUST000187,2023-01-23 05:57:10,completed,USD,28.55,5.14,10.99,44.68,credit_card
ORD00007184,CUST000147,2025-09-12 20:44:44,completed,USD,133.93,25.45,0.0,159.38,paypal
ORD00007185,CUST000035,2024-01-05 10:55:12,pending,USD,523.41,41.87,0.0,565.28,bank_transfer
ORD00007186,CUST000166,2024-09-08 08:25:08,completed,USD,1305.54,248.05,0.0,1553.59,debit_card
ORD00007187,CUST000331,2023-01-19 04:40:26,completed,USD,184.45,31.36,0.0,215.81,debit_card
ORD00007188,CUST000586,2025-01-16 20:38:32,completed,USD,5277.39,897.16,0.0,6174.55,paypal
ORD00007189,CUST000496,2024-06-18 05:35:14,completed,USD,222.54,42.28,0.0,264.82,paypal
ORD00007190,CUST000193,2025-09-03 16:06:59,completed,USD,71.1,5.69,4.99,81.78,credit_card
ORD00007191,CUST000891,2025-06-15 15:37:51,pending,USD,724.51,152.15,0.0,876.66,paypal
ORD00007192,CUST000416,2024-12-03 07:39:46,completed,USD,3128.29,250.26,0.0,3378.55,debit_card
ORD00007193,CUST000220,2024-12-05 00:16:54,pending,USD,1458.61,277.14,0.0,1735.75,credit_card
ORD00007194,CUST000637,2024-02-13 06:04:01,completed,USD,555.55,88.89,0.0,644.44,credit_card
ORD00007195,CUST000559,2024-11-14 07:16:52,completed,USD,985.79,118.29,0.0,1104.08,credit_card
ORD00007196,CUST000121,2024-03-09 21:15:08,completed,USD,24.83,4.47,4.99,34.29,credit_card
ORD00007197,CUST000672,2025-03-10 05:36:40,pending,USD,1521.45,121.72,0.0,1643.17,credit_card
ORD00007198,CUST000947,2024-06-08 01:19:56,completed,USD,1614.34,339.01,0.0,1953.35,credit_card
ORD00007199,CUST000346,2023-10-17 10:29:26,completed,USD,730.84,116.93,0.0,847.77,bank_transfer
ORD00007200,CUST000262,2024-06-13 16:46:02,completed,USD,837.02,133.92,0.0,970.94,credit_card
ORD00007201,CUST000827,2025-01-27 01:55:00,completed,USD,1758.64,281.38,0.0,2040.02,credit_card
ORD00007202,CUST000791,2025-05-02 16:30:16,cancelled,USD,1927.48,346.95,0.0,2274.43,paypal
ORD00007203,CUST000468,2025-10-27 07:40:49,pending,USD,2143.84,407.33,0.0,2551.17,credit_card
ORD00007204,CUST000099,2025-11-03 17:19:04,completed,USD,2070.2,351.93,0.0,2422.13,paypal
ORD00007205,CUST000877,2024-06-15 20:39:57,completed,USD,9212.54,1750.38,0.0,10962.92,debit_card
ORD00007206,CUST000782,2025-03-17 08:26:28,completed,USD,163.0,13.04,0.0,176.04,debit_card
ORD00007207,CUST000270,2023-04-09 01:12:03,completed,USD,157.6,29.94,0.0,187.54,credit_card
ORD00007208,CUST000801,2024-07-21 15:55:43,completed,USD,1752.25,332.93,0.0,2085.18,credit_card
ORD00007209,CUST000437,2025-09-24 18:24:26,completed,USD,958.27,114.99,0.0,1073.26,debit_card
ORD00007210,CUST000027,2025-04-24 00:23:33,completed,USD,2813.75,506.47,0.0,3320.22,credit_card
ORD00007211,CUST000130,2023-05-27 22:19:45,completed,USD,1046.71,125.61,0.0,1172.32,credit_card
ORD00007212,CUST000233,2024-12-11 14:21:16,completed,USD,1562.77,296.93,0.0,1859.7,credit_card
ORD00007213,CUST000850,2023-06-22 15:29:11,completed,USD,2043.1,429.05,0.0,2472.15,debit_card
ORD00007214,CUST000124,2025-05-05 02:48:50,cancelled,USD,619.21,117.65,0.0,736.86,credit_card
ORD00007215,CUST000730,2024-04-04 08:59:45,completed,USD,531.96,95.75,0.0,627.71,debit_card
ORD00007216,CUST000130,2024-06-24 00:22:16,completed,USD,617.04,74.04,0.0,691.08,paypal
ORD00007217,CUST000315,2024-12-04 00:50:22,completed,USD,708.61,134.64,0.0,843.25,credit_card
ORD00007218,CUST000447,2025-05-09 12:27:52,completed,USD,356.35,60.58,0.0,416.93,bank_transfer
ORD00007219,CUST000963,2023-05-09 21:14:34,completed,USD,2596.23,207.7,0.0,2803.93,paypal
ORD00007220,CUST000990,2025-02-23 01:27:51,completed,USD,680.6,81.67,0.0,762.27,credit_card
ORD00007221,CUST000187,2024-09-09 14:02:24,completed,USD,2226.82,400.83,0.0,2627.65,credit_card
ORD00007222,CUST000840,2025-03-04 15:54:17,completed,USD,2757.15,330.86,0.0,3088.01,credit_card
ORD00007223,CUST000200,2023-08-09 03:16:22,cancelled,USD,899.04,107.88,0.0,1006.92,bank_transfer
ORD00007224,CUST000861,2025-11-23 05:39:05,completed,USD,1002.15,190.41,0.0,1192.56,credit_card
ORD00007225,CUST000228,2023-01-26 23:20:18,completed,USD,1714.01,291.38,0.0,2005.39,credit_card
ORD00007226,CUST000204,2026-02-13 07:35:35,completed,USD,352.16,73.95,0.0,426.11,bank_transfer
ORD00007227,CUST000763,2024-07-03 19:42:32,completed,USD,914.54,155.47,0.0,1070.01,debit_card
ORD00007228,CUST000539,2025-07-22 12:31:44,pending,USD,1023.44,81.88,0.0,1105.32,credit_card
ORD00007229,CUST000799,2023-08-24 18:26:24,completed,USD,3226.03,612.95,0.0,3838.98,debit_card
ORD00007230,CUST000577,2025-04-04 04:46:04,completed,USD,1763.98,335.16,0.0,2099.14,paypal
ORD00007231,CUST000538,2023-03-15 00:06:31,completed,USD,436.33,78.54,0.0,514.87,credit_card
ORD00007232,CUST000820,2025-04-08 05:30:21,completed,USD,567.46,119.17,0.0,686.63,debit_card
ORD00007233,CUST000372,2025-04-18 00:25:20,cancelled,USD,1234.04,259.15,0.0,1493.19,debit_card
ORD00007234,CUST000236,2025-12-13 14:48:52,completed,USD,334.94,53.59,0.0,388.53,credit_card
ORD00007235,CUST000970,2025-04-04 16:16:15,completed,USD,2772.3,582.18,0.0,3354.48,wallet
ORD00007236,CUST000171,2024-08-04 17:19:57,cancelled,USD,2699.85,512.97,0.0,3212.82,credit_card
ORD00007237,CUST000163,2023-06-05 13:25:04,pending,USD,272.7,49.09,0.0,321.79,debit_card
ORD00007238,CUST000697,2023-09-15 07:20:22,pending,USD,451.1,36.09,0.0,487.19,paypal
ORD00007239,CUST000651,2025-09-12 08:53:18,completed,USD,422.24,67.56,0.0,489.8,credit_card
ORD00007240,CUST000880,2025-08-18 07:34:47,completed,USD,2288.5,274.62,0.0,2563.12,credit_card
ORD00007241,CUST000232,2026-01-17 09:37:11,completed,USD,5704.13,912.66,0.0,6616.79,wallet
ORD00007242,CUST000156,2025-04-20 03:17:21,completed,USD,1870.24,336.64,0.0,2206.88,paypal
ORD00007243,CUST000965,2025-08-05 01:58:45,completed,USD,199.24,31.88,0.0,231.12,credit_card
ORD00007244,CUST000435,2023-11-11 02:25:04,completed,USD,2185.75,459.01,0.0,2644.76,credit_card
ORD00007245,CUST000286,2023-03-17 23:34:41,completed,USD,104.65,21.98,10.99,137.62,credit_card
ORD00007246,CUST000983,2024-09-14 17:37:22,completed,USD,2871.86,229.75,0.0,3101.61,credit_card
ORD00007247,CUST000304,2024-08-28 11:46:05,completed,USD,1098.43,197.72,0.0,1296.15,credit_card
ORD00007248,CUST000923,2025-03-21 12:11:46,completed,USD,209.79,16.78,0.0,226.57,debit_card
ORD00007249,CUST000996,2024-10-16 09:51:55,completed,USD,803.0,128.48,0.0,931.48,credit_card
ORD00007250,CUST000916,2025-01-10 06:54:58,completed,USD,1334.52,253.56,0.0,1588.08,debit_card
ORD00007251,CUST000480,2024-05-15 02:05:43,completed,USD,1579.59,331.71,0.0,1911.3,wallet
ORD00007252,CUST000140,2026-01-25 21:14:45,completed,USD,474.4,85.39,0.0,559.79,wallet
ORD00007253,CUST000961,2024-04-11 00:33:27,completed,USD,849.04,152.83,0.0,1001.87,paypal
ORD00007254,CUST000001,2023-04-27 07:22:26,completed,USD,327.82,39.34,0.0,367.16,credit_card
ORD00007255,CUST000258,2026-01-05 08:52:07,completed,USD,1102.88,231.6,0.0,1334.48,debit_card
ORD00007256,CUST000570,2025-11-03 21:19:31,completed,USD,495.56,104.07,0.0,599.63,credit_card
ORD00007257,CUST000320,2023-11-21 06:56:34,completed,USD,496.77,104.32,0.0,601.09,credit_card
ORD00007258,CUST000946,2026-02-13 09:23:20,cancelled,USD,319.99,51.2,0.0,371.19,paypal
ORD00007259,CUST000628,2025-07-11 17:21:47,completed,USD,1072.0,225.12,0.0,1297.12,debit_card
ORD00007260,CUST000983,2023-04-14 19:02:11,completed,USD,847.98,67.84,0.0,915.82,debit_card
ORD00007261,CUST000061,2024-09-29 11:54:31,completed,USD,12044.96,963.6,0.0,13008.56,credit_card
ORD00007262,CUST000144,2023-08-12 08:56:17,completed,USD,3436.9,274.95,0.0,3711.85,credit_card
ORD00007263,CUST000493,2023-09-06 22:39:47,completed,USD,1895.71,341.23,0.0,2236.94,paypal
ORD00007264,CUST000783,2024-01-12 15:40:41,completed,USD,339.36,27.15,0.0,366.51,credit_card
ORD00007265,CUST000401,2023-09-05 16:27:58,cancelled,USD,1074.83,182.72,0.0,1257.55,credit_card
ORD00007266,CUST000662,2024-10-12 21:47:53,completed,USD,2038.18,387.25,0.0,2425.43,debit_card
ORD00007267,CUST000401,2025-07-07 17:36:06,completed,USD,960.72,163.32,0.0,1124.04,debit_card
ORD00007268,CUST000199,2024-01-22 03:29:03,pending,USD,628.06,75.37,0.0,703.43,credit_card
ORD00007269,CUST000855,2024-06-28 08:07:56,completed,USD,1013.92,192.64,0.0,1206.56,credit_card
ORD00007270,CUST000073,2023-12-18 13:15:51,completed,USD,686.07,109.77,0.0,795.84,paypal
ORD00007271,CUST000987,2024-03-05 02:08:55,completed,USD,192.6,40.45,0.0,233.05,bank_transfer
ORD00007272,CUST000144,2024-09-15 14:47:16,completed,USD,1729.08,138.33,0.0,1867.41,credit_card
ORD00007273,CUST000127,2026-02-01 18:27:26,completed,USD,996.73,169.44,0.0,1166.17,paypal
ORD00007274,CUST000758,2025-06-29 05:02:36,cancelled,USD,458.4,55.01,0.0,513.41,credit_card
ORD00007275,CUST000968,2025-11-10 09:48:23,completed,USD,585.16,105.33,0.0,690.49,debit_card
ORD00007276,CUST000156,2023-11-16 17:56:21,completed,USD,82.14,14.79,10.99,107.92,debit_card
ORD00007277,CUST000455,2023-08-10 05:22:16,pending,USD,2413.63,458.59,0.0,2872.22,paypal
ORD00007278,CUST000689,2024-03-03 22:16:37,completed,USD,595.23,71.43,0.0,666.66,paypal
ORD00007279,CUST000779,2024-05-23 16:56:45,pending,USD,817.82,155.39,0.0,973.21,credit_card
ORD00007280,CUST000012,2025-09-16 04:00:25,completed,USD,1018.66,122.24,0.0,1140.9,credit_card
ORD00007281,CUST000121,2025-03-19 18:07:51,completed,USD,128.38,23.11,0.0,151.49,paypal
ORD00007282,CUST000319,2025-03-25 09:07:10,completed,USD,114.57,13.75,4.99,133.31,credit_card
ORD00007283,CUST000106,2025-09-03 09:53:00,completed,USD,1176.27,247.02,0.0,1423.29,debit_card
ORD00007284,CUST000613,2025-01-01 20:13:44,completed,USD,2018.16,363.27,0.0,2381.43,credit_card
ORD00007285,CUST000238,2025-10-22 22:17:44,cancelled,USD,2398.37,191.87,0.0,2590.24,credit_card
ORD00007286,CUST000449,2024-04-09 04:53:58,cancelled,USD,877.65,157.98,0.0,1035.63,debit_card
ORD00007287,CUST000842,2023-07-13 23:17:08,pending,USD,2857.15,542.86,0.0,3400.01,credit_card
ORD00007288,CUST000555,2026-02-28 01:45:24,completed,USD,455.12,36.41,0.0,491.53,paypal
ORD00007289,CUST000625,2024-12-06 20:02:44,completed,USD,1460.54,262.9,0.0,1723.44,credit_card
ORD00007290,CUST000158,2023-04-20 08:48:14,completed,USD,6534.85,1241.62,0.0,7776.47,credit_card
ORD00007291,CUST000902,2026-01-23 11:47:59,completed,USD,115.15,18.42,6.99,140.56,credit_card
ORD00007292,CUST000350,2024-02-27 16:43:37,completed,USD,861.12,137.78,0.0,998.9,credit_card
ORD00007293,CUST000973,2023-03-05 15:31:59,completed,USD,5327.54,1012.23,0.0,6339.77,debit_card
ORD00007294,CUST000391,2024-02-01 19:57:17,completed,USD,359.82,64.77,0.0,424.59,credit_card
ORD00007295,CUST000116,2025-08-31 20:27:50,completed,USD,899.7,71.98,0.0,971.68,credit_card
ORD00007296,CUST000478,2024-10-23 15:05:49,completed,USD,67.04,14.08,10.99,92.11,wallet
ORD00007297,CUST000600,2023-09-19 16:29:42,completed,USD,530.62,111.43,0.0,642.05,credit_card
ORD00007298,CUST000898,2026-01-07 13:47:44,completed,USD,1106.73,132.81,0.0,1239.54,credit_card
ORD00007299,CUST000709,2025-01-27 00:00:50,cancelled,USD,582.64,110.7,0.0,693.34,paypal
ORD00007300,CUST000777,2024-03-28 05:15:10,completed,USD,446.7,80.41,0.0,527.11,debit_card
ORD00007301,CUST000231,2025-03-23 04:51:44,completed,USD,3368.91,640.09,0.0,4009.0,credit_card
ORD00007302,CUST000106,2023-05-18 14:14:20,completed,USD,405.23,85.1,0.0,490.33,wallet
ORD00007303,CUST000750,2025-07-26 05:15:11,completed,USD,401.08,72.19,0.0,473.27,credit_card
ORD00007304,CUST000983,2025-07-19 14:05:24,completed,USD,3303.69,264.3,0.0,3567.99,credit_card
ORD00007305,CUST000886,2024-07-17 04:49:14,pending,USD,636.1,114.5,0.0,750.6,credit_card
ORD00007306,CUST000248,2025-10-29 21:39:51,completed,USD,6937.18,1318.06,0.0,8255.24,bank_transfer
ORD00007307,CUST000507,2025-12-25 21:30:29,completed,USD,222.63,17.81,0.0,240.44,credit_card
ORD00007308,CUST000987,2024-11-02 19:55:22,completed,USD,1143.41,240.12,0.0,1383.53,paypal
ORD00007309,CUST000432,2023-03-30 00:09:32,completed,USD,793.93,150.85,0.0,944.78,credit_card
ORD00007310,CUST000654,2023-06-13 09:46:15,cancelled,USD,517.16,82.75,0.0,599.91,credit_card
ORD00007311,CUST000886,2024-03-11 06:44:45,pending,USD,212.55,38.26,0.0,250.81,paypal
ORD00007312,CUST000863,2026-01-29 18:37:43,completed,USD,3069.69,368.36,0.0,3438.05,wallet
ORD00007313,CUST000751,2024-03-04 13:00:58,pending,USD,630.88,113.56,0.0,744.44,credit_card
ORD00007314,CUST000927,2024-01-26 22:58:03,completed,USD,1027.44,184.94,0.0,1212.38,credit_card
ORD00007315,CUST000656,2025-02-27 21:02:03,completed,USD,2473.7,445.27,0.0,2918.97,paypal
ORD00007316,CUST000337,2024-10-13 21:30:46,pending,USD,972.91,175.12,0.0,1148.03,debit_card
ORD00007317,CUST000683,2024-01-26 07:14:38,completed,USD,1584.76,285.26,0.0,1870.02,credit_card
ORD00007318,CUST000366,2023-05-10 01:56:42,cancelled,USD,65.32,7.84,0.0,73.16,credit_card
ORD00007319,CUST000014,2023-06-07 02:26:10,completed,USD,602.72,72.33,0.0,675.05,bank_transfer
ORD00007320,CUST000731,2025-01-24 06:34:11,completed,USD,873.06,69.84,0.0,942.9,credit_card
ORD00007321,CUST000249,2025-06-28 23:36:53,completed,USD,992.54,188.58,0.0,1181.12,credit_card
ORD00007322,CUST000507,2023-12-10 21:56:52,pending,USD,648.97,51.92,0.0,700.89,credit_card
ORD00007323,CUST000606,2024-11-04 20:00:25,completed,USD,968.08,154.89,0.0,1122.97,credit_card
